player_id,player_name,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val,team,blk_against,fouls_received
20213230,Yankuba Sima,acb,ACB,2025-26,2026-05-17,Surne Bilbao,V 29-25,2026-05-20,7.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,Valencia Basket,0.0,1.0
P011217,Kameron Taylor,euroleague,EuroLeague,E2025,2026-05-13,Panathinaikos AKTOR Athens,V 81-64,2026-05-20,26.53,9.0,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,,2.0,5.0,7.0,5.0,2.0,2.0,0.0,1.0,20.0,14.0,Valencia Basket,1.0,1.0
30001981,Kameron Taylor,acb,ACB,2025-26,2026-05-17,Surne Bilbao,V 29-25,2026-05-20,25.8,16.0,5.0,8.0,63.0,2.0,7.0,29.0,0.0,0.0,0.0,3.0,7.0,10.0,5.0,0.0,2.0,0.0,1.0,12.0,20.0,Valencia Basket,1.0,1.0
20210659,Giorgi Shermadini,acb,ACB,2025-26,2026-05-17,Barça,D 17-24,2026-05-20,16.0,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Lenovo Tenerife,0.0,1.0
la-laguna-tenerife/151899-giorgi-shermadini,Giorgi Shermadini,bcl,BCL,2025-26,2026-05-09,Unicaja,D 80-85,2026-05-20,22.0,14.0,6.0,7.0,85.7,0.0,0.0,0.0,2.0,3.0,66.7,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,-13.0,16.0,Lenovo Tenerife,,
20210707,Rubén Guerrero,acb,ACB,2025-26,2026-05-17,Recoletas Salud,D 83-85,2026-05-20,8.15,4.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,MoraBanc Andorra,0.0,1.0
FUENLABRADA/LIMA,Augusto Lima,feb,LEB Oro,2025-26,2026-05-17,Súper Agropal Palencia,D 79-83,2026-05-20,17.38,8.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-16.0,4.0,Fuenlabrada,0.0,2.0
P003840,Axel Bouteille,eurocup,EuroCup,U2025,2026-03-11,U-BT Cluj-Napoca,D 82-100,2026-05-20,13.55,8.0,1.0,2.0,50.0,1.0,4.0,25.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,-8.0,6.0,Budućnost VOLI,0.0,1.0
5073,Axel Bouteille,aba,ABA League,2025-26,2026-05-12,U Bt Cluj Napoca,V 112-81,2026-05-20,21.0,21.0,7.0,9.0,77.8,2.0,3.0,66.7,1.0,1.0,100.0,4.0,6.0,10.0,2.0,2.0,1.0,0.0,3.0,28.0,28.0,Budućnost VOLI,,
26892,Mindaugas Kuzminskas,eurobasket,Greek League,2025-26,2026-03-22,Iraklis,V 100-87,2026-05-20,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,-1.0,AEK BC,,
1076,Dragan Milosavljević,aba,ABA League,2025-26,2026-05-03,Spartak Office Shoes,D 68-80,2026-05-20,11.12,4.0,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,-6.0,2.0,Igokea m:tel,,
ESTUDIANTES/GRANGER,Jayson Granger,feb,LEB Oro,2025-26,2026-05-17,Hla Alicante,V 74-67,2026-05-20,26.88,7.0,0.0,2.0,0.0,1.0,8.0,12.5,4.0,6.0,66.7,0.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,CB Estudiantes,0.0,3.0
ESTUDIANTES/SALIN,Sasu Salin,feb,LEB Oro,2025-26,2026-05-17,Hla Alicante,V 74-67,2026-05-20,14.4,6.0,0.0,0.0,0.0,2.0,6.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,CB Estudiantes,0.0,0.0
201473,Kyle Wiltjer,eurobasket,Lega A,2025-26,2026-05-19,Tortona,V 87-75,2026-05-20,26.0,15.0,3.0,7.0,42.9,3.0,5.0,60.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,,10.0,Umana Reyer Venezia,,
P008052,Kyle Wiltjer,eurocup,EuroCup,U2025,2026-03-11,Dolomiti Energia Trento,D 90-94,2026-05-20,25.03,16.0,7.0,12.0,58.3,0.0,4.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,-6.0,12.0,Umana Reyer Venezia,0.0,2.0
20204124,Jaime Fernández,acb,ACB,2025-26,2026-05-17,Barça,D 17-24,2026-05-20,13.28,5.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-10.0,5.0,Lenovo Tenerife,1.0,1.0
la-laguna-tenerife/175433-jaime-fernandez,Jaime Fernández,bcl,BCL,2025-26,2026-05-09,Unicaja,D 80-85,2026-05-20,22.0,13.0,1.0,5.0,20.0,2.0,6.0,33.3,5.0,6.0,83.3,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,8.0,Lenovo Tenerife,,
20211625,Tim Abromaitis,acb,ACB,2025-26,2026-05-17,Barça,D 17-24,2026-05-20,28.27,16.0,3.0,4.0,75.0,2.0,3.0,67.0,4.0,4.0,100.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,4.0,1.0,19.0,Lenovo Tenerife,1.0,3.0
la-laguna-tenerife/201675-tim-abromaitis,Tim Abromaitis,bcl,BCL,2025-26,2026-05-09,Unicaja,D 80-85,2026-05-20,28.0,4.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,3.0,-2.0,7.0,Lenovo Tenerife,,
30000479,Yannick Nzosa,acb,ACB,2025-26,2026-05-17,MoraBanc And,V 83-85,2026-05-20,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,San Pablo Burgos,0.0,0.0
30000049,Melvin Ejim,acb,ACB,2025-26,2026-05-17,Dreamland GC,V 75-72,2026-05-20,29.2,4.0,2.0,3.0,67.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,13.0,-1.0,Hiopos Lleida,0.0,0.0
20210585,Francis Alonso,acb,ACB,2025-26,2026-05-16,Bàsquet Girona,V 26-24,2026-05-20,22.08,12.0,2.0,2.0,100.0,2.0,6.0,33.0,2.0,2.0,100.0,1.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,19.0,17.0,Río Breogán,1.0,4.0
20204156,Dani Díez,acb,ACB,2025-26,2026-05-17,MoraBanc And,D 28-22,2026-05-20,9.38,3.0,0.0,2.0,0.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.0,-1.0,San Pablo Burgos,1.0,1.0
3857,Aleksa Avramović,aba,ABA League,2025-26,2026-05-10,Spartak Office Shoes,V 88-84,2026-05-20,14.87,6.0,0.0,2.0,0.0,1.0,3.0,33.3,3.0,3.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,12.0,6.0,Dubai Basketball,,
136973,Jeffrey Brooks,eurobasket,Lega A,2025-26,2026-02-08,Tortona,D 99-104,2026-05-20,21.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,,8.0,Pallacanestro Trieste,,
pallacanestro-trieste/192665-jeff-brooks,Jeffrey Brooks,bcl,BCL,2025-26,2026-02-11,Gran Canaria,D 70-94,2026-05-20,22.0,5.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,-12.0,5.0,Pallacanestro Trieste,,
30003967,Xavier Castañeda,acb,ACB,2025-26,2026-04-26,Coviran Granada,D 89-86,2026-05-20,20.63,8.0,1.0,4.0,25.0,0.0,3.0,0.0,6.0,6.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-11.0,6.0,MoraBanc Andorra,0.0,4.0
unicaja/348156-xavier-castaneda,Xavier Castañeda,bcl,BCL,2025-26,2025-12-17,Karditsa,V 115-84,2026-05-20,13.0,3.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,-5.0,6.0,Unicaja,,
