player_id,player_name,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val,team,blk_against,fouls_received
la-laguna-tenerife/201675-tim-abromaitis,Tim Abromaitis,bcl,BCL,2025-26,2026-04-15,Galatasaray,V 99-59,2026-04-19,18.0,6.0,1.0,3.0,33.3,1.0,1.0,100.0,1.0,1.0,100.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,2.0,11.0,11.0,Lenovo Tenerife,,
30000479,Yannick Nzosa,acb,ACB,2025-26,2026-04-12,Real Madrid,D 78-94,2026-04-19,5.73,4.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,San Pablo Burgos,0.0,0.0
30000049,Melvin Ejim,acb,ACB,2025-26,2026-04-11,Casademont Zgz,D 107-91,2026-04-19,31.32,25.0,4.0,8.0,50.0,4.0,5.0,80.0,5.0,5.0,100.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,3.0,-11.0,25.0,Hiopos Lleida,0.0,5.0
20210585,Francis Alonso,acb,ACB,2025-26,2026-04-11,MoraBanc And,D 97-99,2026-04-19,25.45,18.0,1.0,1.0,100.0,4.0,9.0,44.0,4.0,4.0,100.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,-17.0,19.0,Río Breogán,1.0,4.0
20204156,Dani Díez,acb,ACB,2025-26,2026-04-04,Dreamland GC,V 95-109,2026-04-19,13.93,5.0,1.0,2.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,-21.0,2.0,San Pablo Burgos,0.0,0.0
P003983,Aleksa Avramović,euroleague,EuroLeague,E2025,2026-04-17,Valencia Basket,D 85-95,2026-04-19,15.75,8.0,1.0,3.0,33.3,2.0,3.0,66.7,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,-8.0,7.0,Dubai Basketball,1.0,0.0
3857,Aleksa Avramović,aba,ABA League,2025-26,2026-04-13,Buducnost Voli,V 89-78,2026-04-19,21.02,6.0,2.0,3.0,66.7,0.0,3.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,8.0,4.0,Dubai Basketball,,
136973,Jeffrey Brooks,eurobasket,Lega A,2025-26,2026-02-08,Tortona,D 99-104,2026-04-19,21.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,,8.0,Pallacanestro Trieste,,
pallacanestro-trieste/192665-jeff-brooks,Jeffrey Brooks,bcl,BCL,2025-26,2026-02-11,Gran Canaria,D 70-94,2026-04-19,22.0,5.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,-12.0,5.0,Pallacanestro Trieste,,
30003967,Xavier Castañeda,acb,ACB,2025-26,2026-04-18,UCAM Murcia,D 89-95,2026-04-19,15.23,8.0,1.0,3.0,33.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,-17.0,7.0,MoraBanc Andorra,0.0,3.0
unicaja/348156-xavier-castaneda,Xavier Castañeda,bcl,BCL,2025-26,2025-12-17,Karditsa,V 115-84,2026-04-19,13.0,3.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,-5.0,6.0,Unicaja,,
